,Unnamed: 0,Datetime,Tweet Id,Text,Username,Label,Language,Review
231,231,2019-09-19 12:00:19+00:00,1174654447722496001,Kmrn2 pada kemakan isu taliban2an d kpk padahal isi revisinya bukan soal itu lah skrng Di ruu KUHP banyak pasal2 aneh yg smpe disebut mo bikin indonistan g yakin sy klo si desi bisa koar2 lagi sebagaimana geramnya dia am Taliban Di kpk,GibraNiaLuv,-1,indonesia,
232,232,2019-09-19 11:58:01+00:00,1174653870678532101,Ini organisasi internasional sih ada di beberapa negara kalu di Indonesia sendiri diatur di KUHP itu gaboleh kecuali atas indikasi medis dibantu medis Kalau di PP itu ada yg boleh dg alasan korban perkosaan kandungan under 40hari next,terEokEok,0,indonesia,
233,233,2019-09-19 11:54:57+00:00,1174653097290764289,Puji Tuhan RUU KUHP mengembalikan admin ke jalan yang benar Menggunakan akun untuk membagi berkat Yesus ha elah Jadi kaya beha baru semuaaaa KAKU,iTKartika,0,indonesia,
234,234,2019-09-19 11:54:44+00:00,1174653042655780865,theB yuanito 99 senyap boumi sh ribka Azza utami raaaaa Dosa besar Lu ngangon bebek Di tmpt tetangga ntr Lu bisa dipenjara klo KUHP Di sahkan jgn diulangi,GianTakeshi87,0,indonesia,
235,235,2019-09-19 11:52:15+00:00,1174652418287529984,AS Mau pake kuhp baru yang orang sudah korupsi puluhan miliar hanya dipenjara 2 tahun maaf cuma becanda dan hanya nanya doank,syawal_______,-1,indonesia,
236,236,2019-09-19 11:51:36+00:00,1174652255401721856,Lagi2 nilai dlm hk islam yg dikristalisasi Kuhp belanda beda hanya org baik kedua maupun salah satunua yg terkikat kawin yg zina yg dipidana Itu atas laporan suami atau istrinya Kenapa gitu,dbintangstr,0,indonesia,
237,237,2019-09-19 11:50:00+00:00,1174651851490258944,maki2 saja dulu skrg sblm R KUHP nya disahkan,surlyoon,-1,indonesia,
239,239,2019-09-19 11:42:52+00:00,1174650056902754304,id Saya marah banget sama kamu id Kenapa kemaren gak menang DPR Hanya id yang saya liat berani tolak RUU KUHP PSI benteng terakhir nalar dan logika di Indonesia Mayoritas pada setuju Gimana ini PSI lakukanlah segala cara Lawan,jordyyst,-1,indonesia,
240,240,2019-09-19 11:42:43+00:00,1174650021699915776,kris Terlalu pinter bakulan yo ngene hahaha KUHP melebihi kitab suci,HisyamSammm,-1,indonesia,
242,242,2019-09-19 11:36:16+00:00,1174648398709813249,Auto kena kuhp ya wkwkwk,sanatuoizaki,-1,indonesia,
243,243,2019-09-19 11:35:24+00:00,1174648181230993409,Msih mrip KUHP jman naga mesti ada status menikah baru bsa kena klo msih remaja skidipapap piye kui Kena gk di generalisir aja kata suami istri jdi pasangannya yg sah secara hkm perkawinan kan lebih luas lgi cakupannya to,yanukoswara,0,indonesia,
244,244,2019-09-19 11:34:03+00:00,1174647837474181121,bang om kiranalara n mbak mana suaranya untuk tolak RUU KUHP sebagai influencer pasti followersnya cepat tanggap donk klw diajak nolak RUU KUHP,dunantupang,-1,indonesia,
245,245,2019-09-19 11:33:48+00:00,1174647777852182529,Bening Gw nemu 264 ini Ngeliat RUU KUHP dimana sih Penasaran dah ama pasal2nya wkwkwk,rrraaihan,0,indonesia,
246,246,2019-09-19 11:32:53+00:00,1174647544229416960,Udah lama make KUHP peninggalan Belanda sekarang udah usaha buat RKUHP sendiri malah ada pasal2 konyol bangsat Kalau ketemu anggota DPR di jalan boleh dipukul gak,dandidtx_,-1,indonesia,
247,247,2019-09-19 11:31:01+00:00,1174647077021708288,Pasal yang menyangkut koruptor di RUU KUHP dibikin sinkron sepaket sama RUU Pemasyarakatan makanya ga heran kalo si yasonna belaga bego kalo ada napi koruptor bisa bebas kluyuran paling cuma nyalahin bawahannya,KicauSunyi,-1,indonesia,
248,248,2019-09-19 11:29:48+00:00,1174646771244421121,Gw malah gak percaya isu Taliban dalam KPK emang ada orang2 KPK yang gak beres tapi bukan taliban yang taliban aslinya ya yang merancang RUU KUHP ini apalagi minta disahkan buru2 agar jadi UU dan akhirnya mengikat semua warga negara memang bisa dilakukan JR di MK nanti,andesshhh,-1,indonesia,
249,249,2019-09-19 11:29:32+00:00,1174646703963570177,Kenapa ga disahkan aja sih aturan kebiri buat pemerkosa Kemana itu pejuang2 HAM yg nentang aturan kebiri pas rancangan KUHP baru ini menyudutkan bgt pihak perempuan sbg korban Hak asasi mereka udh terenggut dr sejak perkosaan itu terjadi Trus mau dibebani tgg jwb lain Plz,_eitu,-1,indonesia,
250,250,2019-09-19 11:23:23+00:00,1174645155179053056,Hall Yukkk fokusss nentang RUU KUHP selama masih rancangan masih bisa royo royooo kita diskualifikasi,vonibraja,-1,indonesia,
251,251,2019-09-19 11:23:19+00:00,1174645138842247169,Dan performa Dinsos memang ga maksimal ya utk masalah kesehatan mental korban akan kerjasama dengan Dinkes tentunya Tapi semua itu tetep kurang kl rancangan KUHP ini disahkan amp aborsi dgn kondisi tertentu itu sama sekali dilarang Lha ga dilarang aja anak terlantar masih bnyk,_eitu,-1,indonesia,
252,252,2019-09-19 11:23:02+00:00,1174645065735532547,Semangat mas jangan sampe RUU KUHP di sahkan BAHAYA DEMOKRASI,awalramanda,-1,indonesia,
253,253,2019-09-19 11:20:24+00:00,1174644406210580480,RUU KUHP masih belum ada tindakan Pak Ini banyak yang ngawur dan malah nyusahin warga negara Harusnya sudah ambil sikap dan tidakan ke rancangan yang diajukan Kalo ga ambil tindakan sama saja lepas tangan,femmerling,-1,indonesia,
254,254,2019-09-19 11:20:22+00:00,1174644395175378946,Ini blm ngomong soal Revisi UU KPK yang jelas2 melemahkan KPK karena di RUU KUHP justru hukuman buat koruptor nyata2 lebih ringan daripada sebelumnya so argumen menguatkan KPK itu omong kosong kalo KUHPnya sendiri malah kek gitu blm lagi PB Koruptor lebih dipermudah aneh toh,andesshhh,-1,indonesia,
255,255,2019-09-19 11:20:18+00:00,1174644378523951104,Ke mana saja kok baru tahu Pasal 534 KUHP sudah mengatur hal yg serupa jadi dari zaman pra kemerdekaan,Ompiks,0,indonesia,
256,256,2019-09-19 11:20:08+00:00,1174644335737884672,Jangan sahkan RUU KUHP nek gitu,noeg_hermas,-1,indonesia,
257,257,2019-09-19 11:18:05+00:00,1174643821142892545,Yang jadi lucu MUI PKS dan gerombolan2 agamis ini sepakat menunda RUU PKS bahkan Maruf Amin menyurati DPR untuk menunda RUU PKS disahkan tapi meminta DPR buru2 mensahkan RUU KUHP sbb isinya jelas2 rasa Taliban yg akan merusak banyak hak asasi manusia termasuk korban perkosaaan,andesshhh,-1,indonesia,
258,258,2019-09-19 11:17:06+00:00,1174643574253608962,Bagi saya bila RUU KUHP disahkan mungkin ini artinya menjadi indikator bhw yudikatif dan eksekutif secara paripurna tidak lagi layak kita percaya sebagai wakil dan pemegang mandat rakyat Ini realitas politik Masih ada jalur demokratis utk melawannya,awidyaputranto,-1,indonesia,
259,259,2019-09-19 11:16:08+00:00,1174643329331417092,Masya Allah Pasal pasal di RUU KUHP kayaknya gak ada spirit UUD 45 nya Kok gelandangan didenda 1 Juta Uangnya dari mana Apa kata dunia,RadheaR,-1,indonesia,
260,260,2019-09-19 11:15:48+00:00,1174643248385540097,Makanya negara bagian punya hukum yang berbeda beda Tapi di Alamaba sah tidak boleh Biasanya orang alambama akan aborsi di negara bagian lain yang membolehkan Intinya yang berlaku di Indonesia sekarang dan nanti kalau RKUHP jadi KUHP masih sesuai dgn hukum universal,aewin86,0,indonesia,
261,261,2019-09-19 11:13:59+00:00,1174642791164473346,id kagak bisa jeb ajeb lagi pas nobar sebenarnya RUU KUHP lebih bahaya saat ini,IanSPCC,-1,indonesia,
262,262,2019-09-19 11:11:27+00:00,1174642151893790720,Kalau KUHP iyess UU KPK sihhh yg bikin gedek Mulai capim sampe UU mulus2 baek Publik koar2 kek dianggap angin lalu v,entahlahBin,-1,indonesia,
263,263,2019-09-19 11:06:27+00:00,1174640894936408065,KUHP ge bisa direvisi Maenya matematika teu bisa wkwk,iniilhamasli,0,daerah,
264,264,2019-09-19 11:03:08+00:00,1174640057942065153,KUHP zaman Belanda masih jauh lebih bagus dan manusiawi dari pada ini mba yoyen,werryhikmatiar,-1,indonesia,
265,265,2019-09-19 11:00:54+00:00,1174639495402012672,elvira nanti kena pasal di kuhp bayar 10 juta mehong wkwk,rusydihamdani_,-1,indonesia,
266,266,2019-09-19 10:57:42+00:00,1174638691253227521,Semoga tetep fokus ke tuntutan batalkan Revisi UU KPK dan Tolak Revisi KUHP Karena mau ganti siapapun presiden klo politisi bersekutu untuk kenyamanan golongan hasilnya sama,SAEPendik,-1,indonesia,
267,267,2019-09-19 10:57:09+00:00,1174638555324280833,kejelasan nya jelas kok anggota RI mereka mau RUU KUHP sah,dunantupang,0,indonesia,
268,268,2019-09-19 10:55:22+00:00,1174638103564144640,ada situs yang memuat kuhp yang baru gak ya,denyspam,0,indonesia,
269,269,2019-09-19 10:52:03+00:00,1174637269711380480,Gak cocok pasal mana di KUHP baru bisa di uji materi di MK,hadifianwidjaja,0,indonesia,
270,270,2019-09-19 10:50:49+00:00,1174636957428670465,Om joko anwar minta tolong bilangin gundala buat tempeleng semua anggota DPR yg mengesahkan UU KPK dan pendunkung Revisi KUHP TanyaGundala,Yoghakun,-1,indonesia,
271,271,2019-09-19 10:44:03+00:00,1174635255036203008,Berani taruhan Ntar lagi ada mahasiswa tandingan pendukung revisi kuhp Begitulah metodenya,lholhaklholhok,0,indonesia,
272,272,2019-09-19 10:37:58+00:00,1174633726786985984,Rung sempet ngewe wis keno kuhp kan asw,wrwbs0b,-1,indonesia,
273,273,2019-09-19 10:36:15+00:00,1174633291732807680,Tapi mas komposisi anggota KOMISI 3 didominasi Partai Nasionalis Anggota Panja RUU KUHP juga mayoritas nasionalis Tapi Kalau ANGGOTA perempuan memang sedikit Jadi isinya sangat patrilineal,Er1c10H4g,0,indonesia,
274,274,2019-09-19 10:35:40+00:00,1174633146941181952,Terus lek aku gak setuju karo Revisi UU KUHP kate diarani opo maneh iki,rahvana,-1,daerah,
275,275,2019-09-19 10:34:49+00:00,1174632932910100480,Nah makanya ada petisi buat tolak RU KUHP,SusuStroberry,-1,indonesia,
276,276,2019-09-19 10:34:01+00:00,1174632733621932032,Bang RUU KPK RUU KUHP dikomen dong,wibowo120472,0,indonesia,
277,277,2019-09-19 10:32:20+00:00,1174632306285268993,KUHP typoooo,youniversesal,0,indonesia,
278,278,2019-09-19 10:31:44+00:00,1174632157962100737,kayaknya senada atau malah mirip dengan pasal 1368 di KUHP deh,prahata,0,indonesia,
279,279,2019-09-19 10:21:59+00:00,1174629704021639168,Wkwkwkwkwk nanti ak kena pasal pasal KUHP,quweenjojo,-1,indonesia,
280,280,2019-09-19 10:20:11+00:00,1174629249363234817,Kamu belum menikah Ronaldo awas kena pasal KUHP baru,ivantttsss,-1,indonesia,
281,281,2019-09-19 10:15:39+00:00,1174628109955424256,azhar Bedanya pola pikir anggota DPR saat bahas KPK amp KUHP Bahas KPK cepat dan cerdas sedang bahas KUHP lamaaa dan jauh dari akal sehat Tanya kenapa,hayanaqu,-1,indonesia,
282,282,2019-09-19 10:04:53+00:00,1174625401315852288,elly Urusan pribadi banget malah kena KUHP mah edan atuh Mungkin regulator lupa dgn kasus salah satu anggotanya nonton bokep pas paripurna Parah emg haha,ojancilok,-1,indonesia,
283,283,2019-09-19 09:59:54+00:00,1174624146656940032,sebagai orang awam kalau membaca poin2 tersebut memang terasa aneh apalagi sudah ada captionnya saya sarankan untuk RUU KUHP tsb coba dibandingkan dengan KUHP saat ini karena bagaimanapun kita juga harus melihat bagian penjelasan pasal demi pasal biar tidak salah tafsir,dianimitasi,1,indonesia,
284,284,2019-09-19 09:59:32+00:00,1174624054310920194,emang kacau nih ruu kuhp semoga gak disahkan btw ikut demo gak gan wkwk,vankafedia,-1,indonesia,
285,285,2019-09-19 09:57:22+00:00,1174623509445611520,Ya Allah baru lewat di TL HBDDD WISH YOU ALL THE BEST SORRY BARU LIAT TL W PENUH SAMA KUHP SHITS JADI GITU,junkcrispp,0,indonesia,
286,286,2019-09-19 09:55:53+00:00,1174623135208882176,KUHP iki warisan belanda dan belum pernah di perbarui meneh dan nek meh diperbarui dgn memasukkan banyak pasal seng pro kontra kok kayane penerapanne lebih berbahaya dlm masyarakat,wachidnz,-1,daerah,
287,287,2019-09-19 09:49:47+00:00,1174621601494523910,Proyekannya yang berisi urusan syariah Kira2 begitu Dari RUU Pesantren aja kalo draft nya masih kayak kemaren duit semua itu isinya buat ngurus izin2 Untuk KUHP ini entahlah Mungkin biar dunia dan akhirat bisa balance,_P0T4T0_,0,indonesia,
288,288,2019-09-19 09:48:39+00:00,1174621313303867392,Betul di uu kesehatan no 61 thn 2014 diatur ada pengecualian untuk korban pemerkosaan atau alasan medis Di RUU KUHP ini perempuan yang menggugurkan kandungannya dapat dipidana maksimal 4 tahun pengecualian untuk pemerkosaan masih ada Yang berubah batas legalnya yaitu 40 hari,Cosmicmilktea,0,indonesia,
289,289,2019-09-19 09:42:19+00:00,1174619721771044866,RUKUHP bg sy penting mas krn kuhp skr peninggalan kolonial sdh banyak yg ga sesuai jaman klau ttg rancangan pasal ada beberapa hal yg bs diperdebatkan klaupun disahka bisa diuji materill ke MK,capurwan,1,indonesia,
290,290,2019-09-19 09:38:04+00:00,1174618650700967936,Tp ngelihat kondisi saat ini cukup bikin sedih bep ruu kuhp kpk yg lebih sedih lagi karhutla Yaa Allah lu bunuh satu semut aja dihisab loh nanti lah ini brp byk makhluk yg mati bahkan sampe manusia jg kena dampaknya,daliayayaya,-1,indonesia,
291,291,2019-09-19 09:36:48+00:00,1174618333867438085,Nanti ajalah apa ga sedih abis ruukpk diacak2 kuhp jg,younghotkuning,-1,indonesia,
292,292,2019-09-19 09:35:17+00:00,1174617951955116032,Slee tenan tread iki haha masyok ambe RUU KUHP yg lagi rame digosipin Bukannya mendukung gerakan zina ato apa tp dirasa skarang hak pribadi pun diikut kan Lek gak salah aturan perempuan kerja pulang malam akan dipenjara 1 tahun,yowislahh_,0,indonesia,
293,293,2019-09-19 09:34:20+00:00,1174617711441145861,U really baca draf KUHP dari awal sampe akhir Wauw,irfanstub,0,indonesia,
294,294,2019-09-19 09:31:38+00:00,1174617032190357504,Iya memang ada saya ga bilang ini hal yang benar2 baru saya mau nunjukin kalau pasal2 seperti ini masih dipertahankan dan dendanya kemudian diubah Diskusi macam ini juga perlu dibuka agar orang juga tau isi KUHP dan RKUHP seperti apa jadi terimakasih sudah diingatkan,nailacoplacha,0,indonesia,
295,295,2019-09-19 09:24:07+00:00,1174615139821056002,mbaknya kan cuma nanya kenapa di gambar cuma dicantumin isi dr 2 pasal sedangkan ada 3 pasal yg hrsnya dicantumin dan thread nya mbak jg ga menjawab pertanyaan mbak kok malah membahas perbedaan isi KUHP dan RKUHP 481 483 489,indomieenakk,0,indonesia,
296,296,2019-09-19 09:20:36+00:00,1174614254571245569,Dimana KUHP Belanda berdasarkan Code Napoleon saat Belanda dijajah Prancis,damntrains,0,indonesia,
297,297,2019-09-19 09:20:10+00:00,1174614148379856896,Dimana KUHP Hindia Belanda berdasarkan KUHP Belanda selaku negara penjajah,damntrains,0,indonesia,
298,298,2019-09-19 09:19:55+00:00,1174614085507268608,Sudah 74th kita merdeka mosok masih pakai Hukum Kolonial Belanda yg kita kenal sekarang KUHP,damntrains,1,indonesia,
299,299,2019-09-19 09:15:13+00:00,1174612899127365632,Ini sih bukan kena KUHP tapi kena undang2 plagiat twit semacam ini milik jangan jiplak,yudhyaarsana,0,indonesia,
300,300,2019-09-19 09:11:15+00:00,1174611901000470528,tolak revisi ruu kuhp pasal penghinaan presiden dan makar,SusiloBaru,-1,indonesia,
301,301,2019-09-19 09:06:48+00:00,1174610781381414912,giusepe Ini yg dari dulu jaman gue debat th 2016 bahas RUUKUHP yg paling didebatin kan pasal ttg adanya hk adat yg masuk di RUUKUHP hk adat itu hk kebiasaan yg hidup dimsyrkt amp gabisa dibukukan krn hdupd msyrkt menyakininya susah u di bukukan apalagi digab dg KUHP bener dah krg jelas,thslifeonlyonce,-1,indonesia,
302,302,2019-09-19 09:06:47+00:00,1174610780542521346,Halah mbuh mas sblm KUHP berlaku nyocot dulu,leodipranowo,-1,indonesia,
303,303,2019-09-19 09:05:30+00:00,1174610455886626817,sukma 8 bandung Shrsnya oknum2 benalu RI mengevaluasi semua KUHP hukuman bagi maling uang rkyt yg tumpang tindih amp multitafsir UU tipikor amp TPPU tidak tegas memiskinkan maling2 itu hrsnya direvisi Terbukti di setiap pengadilan tipikor argumen antar pasal lbh banyak dari pembuktian,YCH7168,-1,indonesia,
304,304,2019-09-19 09:04:33+00:00,1174610217478148096,Stop ngewe ngewe cuk Kena KUHP,wadididaww,-1,indonesia,
305,305,2019-09-19 09:02:49+00:00,1174609781971009536,Ga ndelok KUHP til waton tunda RKUHP,prasetyorif,0,daerah,
306,306,2019-09-19 09:00:12+00:00,1174609119841357824,Komnas HAM Nilai Pasal Pelanggaran HAM di RUU KUHP Bermasalah Komnas HAM menilai,galxxs,-1,indonesia,
307,307,2019-09-19 08:55:28+00:00,1174607932110934016,Ardi ini beneran Di RUU KUHP yg kupunya versi 28 08 2019 buku kedua pasal 432 nggak mbahas soal perempuan pulang malam,BNGPY,0,indonesia,
308,308,2019-09-19 08:54:11+00:00,1174607607555735552,Draf RUU KUHP yg kupunya itu versi 28 Agustus 2019 dan tak membahas soal perempuan yg keluar malam,BNGPY,0,indonesia,
309,309,2019-09-19 08:50:22+00:00,1174606645315268608,Jika reformasijiliddua tjd siapa yg plg diuntungkan Semua jg sudah muak melihat satu persatu dilemahkan Klopun tjd jgn sampai menguntungkan maling lagi sebagaimana jilid 1 Liat aja revisi UU KPK dan yg terbaru revisi KUHP siapa yg bermain disitu,are_inismyname,-1,indonesia,
310,310,2019-09-19 08:44:18+00:00,1174605120178274306,yg gw heran Kemana MAHASISWA disaat LEMBAGA SAMPAH SEDANG MENDISKRIMINASI RAKYAT LEWAR KUHP malah demo2 yg gk jelas oy mahasiswa KAPAN NIH SERBU GEDUNG DPR,JTsanada,-1,indonesia,
311,311,2019-09-19 08:43:34+00:00,1174604934500630528,Banyak sekali contoh ngawurnya itu Dua diantaranya yg lagi trend sekarang RUU KPK Perubahan sama RUU KUHP yang saya nilai banyak pasal yg belum siap saji dan terkesan terlalu tergesa gesa,rizkihardyan_,-1,indonesia,
312,312,2019-09-19 08:42:12+00:00,1174604593663107072,sepertinya ANGGOTA DPR yg membuat RKUHP itu sedang berencana MENINGGALKAN JEJAK HITAM DAN DENDAM KEPADA MASYARAKAT LEWAT KUHP KARENA RAKYAT TAU DPR YG SEKARANF ITU LEMBAGA TAK BERGUNA,JTsanada,-1,indonesia,
313,313,2019-09-19 08:41:49+00:00,1174604493989666816,Meme kayak gini bisa kena target klo ruu kuhp disahkan,WawanMamboro,-1,indonesia,
314,314,2019-09-19 08:38:04+00:00,1174603552754302976,Dulu kita bisa gagalkan undang undang yang bisa bikin pengkritik DPR dipenjara Sekarang kita juga masih punya kesempatan untuk gagalkan revisi KUHP yang ngaco ini Salam SemuaBisaKena,mahasiswauenyeh,-1,indonesia,
315,315,2019-09-19 08:38:03+00:00,1174603549147140096,Skrg nih kita nggak bisa cuek lagi Karena siapa aja bisa dipenjara Saya kamu keluarga kita temen kita gebetan kita SemuaBisaKena Tandatangani petisi amp sebar di media sosialmu ya Kita viralkan hashtag SemuaBisaKena biar DPR batal revisi KUHP,mahasiswauenyeh,-1,indonesia,
316,316,2019-09-19 08:38:01+00:00,1174603541094121472,Terus kalau koruptor gimana Di revisi KUHP hukuman untuk perbuatan memperkaya diri sendiri secara melawan hukum buat koruptor dari tadinya hukuman penjara 4 tahun menjadi lebih ringan yaitu penjara 2 tahun SemuaBisaKena,mahasiswauenyeh,-1,indonesia,
317,317,2019-09-19 08:36:52+00:00,1174603249795530752,Yg perlu di atur dan di tegaskan itu adalah hanyak orang pihak yg di hina sja yg boleh melaporkan ke penegak hukum bukan orang pihak lain Jadi kata BARANG SIAPA didalam KUHP itu harus dan hanya berlaku bagi pihak Pelaku dan Korban langsung Harus jalas dan tegas,TanoMaskhe,0,indonesia,
318,318,2019-09-19 08:35:40+00:00,1174602949495967744,Ini surat Presiden tahun 2015 soal untuk dibahas lagi soal RUU KUHP,etnomenignotum,0,indonesia,
319,319,2019-09-19 08:35:12+00:00,1174602831359135744,Yah mau gimanalagi kamren juga sedang ramai kok aksi masa buat revisi RUU KUHP ini Jelas banget kesetaraan yang diperjuangkan RA Kartini udah mulai dihilangkan dan budaya patriarki makin ditekan biar suara perempuan hanya suara sumbang,Bbeeautyy,-1,indonesia,
320,320,2019-09-19 08:33:28+00:00,1174602396015611905,Gagalnya legislasi UU PKS dan justru hadirnya KUHP baru yang cenderung overkriminalisasi dan penuh muatan agama membuat kubu liberal yang mendukung menarik diri Mereka ini memang kubu paling kritis kepada Jokowi,arfibambani,-1,indonesia,
321,321,2019-09-19 08:33:11+00:00,1174602321520660482,Dpr ini jadi kaya ngelawan rakyat hukum kuhp yang ranah publik dibikin ketat ga jelas uu kpk yang nyasar pejabat di bkin ringan,marvindharmawan,-1,indonesia,
322,322,2019-09-19 08:31:56+00:00,1174602009908932609,RUU KUHP ini dibuat di era presiden Jokowi sih memang ada di zaman SBY ntar salah omong saya diserang pula ya huehue Maksudnya pasal demi pasal yang sekarang mau disahkan oleh DPR itu berawal dari tahun 2015 Saya ada naskahnya,etnomenignotum,0,indonesia,
323,323,2019-09-19 08:26:57+00:00,1174600754432069633,Kecewa dengan beberapa rancangan kuhp tp yaudah drpada menghujat trus berdoa biar ada hidayah aja,healingtimeee,-1,indonesia,
324,324,2019-09-19 08:25:56+00:00,1174600500173426689,Ostrali ga mau urus urus takut kena kuhp,healingtimeee,-1,indonesia,
325,325,2019-09-19 08:20:07+00:00,1174599035501498368,Dari pada sibuk dengan KUHP baru lebik baik pak de fokus ke hukum acara dalam hal ini KUHAP,HaryantoMeli,-1,indonesia,
326,326,2019-09-19 08:19:27+00:00,1174598868689801216,Buat politikus mas nanti liat d klu dkt2 pilkada pileg pilpres kuhp baru ini sangat bermanfaat,INA_NKRI,,indonesia,
327,327,2019-09-19 08:16:01+00:00,1174598004889665536,Bisa jadi memang abu2 soal KUHP yg baru ini,AlfathMauzy,,indonesia,
328,328,2019-09-19 08:14:08+00:00,1174597530824232960,Yg bikin RKUHP yaa temen2 elu juga nil Lu sama aja kayak dudu Dan lain2 Strategi elu hanya buat menyudutkan Pak Padahal Noh yg bikin RUU KPK laah KUHP laah bagian dr temen2 elu juga,BangFJon,,indonesia,
329,329,2019-09-19 08:13:19+00:00,1174597322874843136,Ternak dapat dirampas untuk negara Anjirlah negara ngerampasin bebek warga berdasarkan KUHP,w_angg37,,indonesia,
330,330,2019-09-19 08:12:04+00:00,1174597010504073216,Ayo ngobrol tapi soal RUU KUHP sama RUU PKS yaa,earth_woodss,,indonesia,
331,331,2019-09-19 08:10:06+00:00,1174596513084821504,kaya kecewa sih setelah 60 thn lebih mereka bikin rkuhp tapi malah hasilnya kek gitu emg prosesnya pasti susah tp they really didnt do all the process to make the law correctly at least kuhp belanda jauh lbh baik daripada hasil rancangancitu,sourphile,,indonesia,
332,332,2019-09-19 08:09:45+00:00,1174596426262704129,pasal ini memang ada sedari kuhp yang lama,AryFitra,,indonesia,
333,333,2019-09-19 08:08:13+00:00,1174596038126002176,Bubarkan KUHP bikin bodoh Siapa sih yg buat itu kalo cari duit mbok y jgn gtu Goblok bener sih,myalfian88,,indonesia,
334,334,2019-09-19 08:06:35+00:00,1174595627079962625,Kali ini jelas draft RUU KUHP hahahahah,jupraw,,indonesia,
335,335,2019-09-19 08:06:27+00:00,1174595595568201728,setelah 100thn lebih akhirnya kita akan memiliki kuhp sendiri yang bukan peninggalan kolonial tapi kok gini,antonsuwarno,,indonesia,
336,336,2019-09-19 08:03:56+00:00,1174594963935354880,Resto KFC McD Starbucks yg buka 24 bisa tdk punya pengunjung dong Bursa valas itu byk yg malam aktivitasnya Belum lg para pekerja RS utility publik dll Ada yg punya draft RUU KUHP tsb,edhi_shi,,indonesia,
337,337,2019-09-19 08:01:23+00:00,1174594321351208961,Ehh gajadi Mau jadi menteri yang ngerancang KUHP bukan RUU Mau bikin pasal yang kalau ingon ingon bebek nya ngoyak aku dan notoli sarungku pemiliknya harus mau tak totoli kekayaanya KUHP ra mashok,harddrownie,,indonesia,
338,338,2019-09-19 07:55:42+00:00,1174592888686034944,Persoalan penegakan moral kehidupan berkeluarga ect di KUHP yg baru kan rawan over kriminalisasi emg msh bisa diselesein pake restorative justice bang Salah dikit aja bisa dipenjara dahal hukum pidana harusnya jadi alat terakhir dlm penegakan hukum kalo kaya gini terus gmn,hanapus,,indonesia,
339,339,2019-09-19 07:51:04+00:00,1174591723697139712,Secara logika emang siapa yang gabisa kena oleh KUHP situ siapa deh Setiap warga negara ya pasti bisa kena Coba sini diskusi secara terbuka,blibiidotcom,,indonesia,
340,340,2019-09-19 07:48:52+00:00,1174591171206664192,Ini RUU KUHP Yang jelas saja bisa dipelintir oleh pengacara dalam persidangan apalagi yang sudah tidak jelas dari awal,bmatana1,,indonesia,
341,341,2019-09-19 07:45:06+00:00,1174590220659855360,Lha KUHP jaman belanda juga gitu kan,PambudiTri,,indonesia,
342,342,2019-09-19 07:41:12+00:00,1174589241621303296,Di KUHP yg skrg rumusan pasal ini juga sudah d atur,dhimdiim,,indonesia,
343,343,2019-09-19 07:40:12+00:00,1174588987593199616,Petisi Tolak Pengesahan RUU KUHP Diteken Ratusan Ribu Kali Jelang pengesahannya,galxxs,,indonesia,
344,344,2019-09-19 07:39:02+00:00,1174588696152035328,Ini dalam KUHP yg skrg berlaku juga sudah ada mohon jangan membuat informasi yg salah baca dulu KUHP yg skrg baru bandingkan RUU KUHP,dhimdiim,,indonesia,
345,345,2019-09-19 07:37:35+00:00,1174588332103229441,Buruan sebelum KUHP yg baru disahkan Soale kritik pejabat dapat dipidana wkwkwkw,jati2dijalan,,indonesia,
346,346,2019-09-19 07:36:31+00:00,1174588061474144257,olii Ibu sudah melanggar pasal 335 ayat 1 KUHP,SMartodirdjo,,indonesia,
347,347,2019-09-19 07:35:44+00:00,1174587864522190848,Di KUHP yang sama yang berlaku sekarang judi sabung ayam profesi peramal jualan jimat juga diancam pidana,aewin86,,indonesia,
348,348,2019-09-19 07:34:08+00:00,1174587463651561472,Dalam KUHP yg skrg berlaku sudah ada pasal ini kenapa gk protes dari dulu atau ngajuin judicial review Atw memang blm baca semua ketentuan yg ada di KUHP,dhimdiim,,indonesia,
349,349,2019-09-19 07:31:06+00:00,1174586699650756609,KUHP Indonesia buatan Belanda ternyata sdh mengenal perlindungan terhadap Hewan,aewin86,,indonesia,
350,350,2019-09-19 07:29:42+00:00,1174586347782201344,Semua saja aja nder tapi aku pake kuhp dari penerbit bumi aksara,cengiranicung,,indonesia,
351,351,2019-09-19 07:27:44+00:00,1174585852258684928,Kalo korban perkosaan boleh aborsi pake uu kesehatan inisiatornya tetep bs kena pasal ruu kuhp ini ga,kata_ibu_ku,,indonesia,
352,352,2019-09-19 07:23:50+00:00,1174584869940158464,Terkait RUU KUHP ini coba di telisik lagi setau ane RUU KUHP ini udah dari 50 Tahun yang lalu Pengajuan nya dilakukan Presiden memang yang mengesahkan Tapi itu setelah disetujui oleh DPR Jadi klo mau ditelaah titik fokusnya seharusnya bukan di Presiden tapi di DPR IMHO,21Juugatsu,,indonesia,
353,353,2019-09-19 07:23:34+00:00,1174584804773228544,Ada yg bawa rangakaian bunga Tolak RUU KUHP,lalaragtds,,indonesia,
354,354,2019-09-19 07:23:30+00:00,1174584784950943744,Kritis itu baca dulu baru komen Ga tau definisi anak udh komen kuhp Waras,LuckyYoga,,indonesia,
