ID,,Datetime,Tweet Id,Text,Username,Length,Label,Lang
,774,2022-12-10 15:07:40+00:00,1601594504074887168,"JAKARTA – Pasca disahkannya RUU KUHP pada Selasa, 6 Desember 2022, berbagai pemberitaan yang beredar menimbulkan pandangan bahwa UU tersebut dapat menurunkan daya tarik pariwisata Indonesia bagi wisatawan mancanegara.",kanimmeulaboh,217,,
,1128,2022-12-09 15:49:52+00:00,1601242737696993280,"@convomfs Kalo ga salah di KUHP baru hukuman mati itu ada masa percobaannya dulu 10th, kalo selama masa percobaan berkelakuan baik maka hukuman mati bisa diganti penjara 20th atau seumur hidup, jd jgn terlalu berharap",apriyadidit,217,,
,2336,2022-12-08 02:19:10+00:00,1600676330475229184,"@CNNIndonesia Kasih paham itu Kemenlu Australia. Itu delik aduan, kalo tidak ada yg mengadu sesuai ketentuan maka delik tidak dapat diproses hukum. Sebenernya KUHP yg dulu juga sama, cuma sekarang diperjelas. Slow aja",wrespatir,217,,
,2426,2022-12-08 00:34:08+00:00,1600649897694605313,"@tanyarlfes Buka twt marah doang isinya. Ngejelekin user sosmed lain lah, marah2in pengungsi cianjur, marah2in kuhp. Semua marah2. Gue lebih banyak dapet ilmu berfaedah di tiktok drpd di twt. develop ilmu marah2 doang",buIankeIima,217,,
,2597,2022-12-07 15:07:50+00:00,1600507379992662016,"@MileniaMelanial Ya bisa lah.... kompetitor pilpres saja bisa jadi pembantu presiden.

Namun tenang saja, KUHP masih belum berlaku hingga tiga tahun ke depan.

Masih ada kesempatan pemenang pilpres 2024 untuk Berbuat.",HDFriza,217,,
,2859,2022-12-07 10:34:14+00:00,1600438527246077952,"@aishaazzzzahraa @pwecelele perkara pro dan kontra KUHP baru ya rasanya wajar aja soalnya KUHP kan bentuknya UU yang mana itu produk legislatif (Presiden dan DPR)...

hukum tidak terlepas dari kepentingan politik hehe",mdnightsummer,217,,
,3111,2022-12-07 07:27:06+00:00,1600391435005489152,"Narasi 2: kalo belum baca keseluruhan KUHP mending diem aja (yaoloh.. yang lawyer aja kudu pelan2 baca, diskusi dan belajar lagi, lah, piye tau2 bilang semua orang baru boleh komentar kalau udh khatam baca KUHP?)

2/5",boreg8401,217,,
,3341,2022-12-07 04:22:10+00:00,1600344895142912002,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau
protes terhadap RUU KUHP dapat menyampaikannya melalui
pengajuan gugatan ke Mahkamah Konstitusi (MK)
#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",Lapasdharmasra1,217,,
,3560,2022-12-07 00:07:24+00:00,1600280779946610688,"6| Namun, Yasonna meyakinkan masyarakat bahwa pasal-pasal dimaksud telah melalui kajian berulang secara mendalam

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia

Kemenkumham Gorontalo
Heni Susila Wardoyo",Kemenkumham_Gto,217,,
,3832,2022-12-06 12:56:40+00:00,1600111985697267712,"Setelah menunggu 104 tahun sejak 1918, Indonesia patut berbangga karena berhasil memiliki KUHP sendiri, dan bukan buatan negara lain
#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia https://t.co/QGSpA54Pm4",Kemenkumham_Jtm,217,,
,3833,2022-12-06 12:56:39+00:00,1600111980123426818,"Setelah menunggu 104 tahun sejak 1918, Indonesia patut berbangga karena berhasil memiliki KUHP sendiri, dan bukan buatan negara lain
#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia https://t.co/rMDlKuHslH",Kemenkumham_Jtm,217,,
,3870,2022-12-06 12:18:52+00:00,1600102474052141058,"6| Namun, Yasonna meyakinkan masyarakat bahwa pasal-pasal dimaksud telah melalui kajian berulang secara mendalam

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia

Kanwil Kemenkumham Kalsel | Lilik Sujandi",rupbasan1bjm,217,,
,3926,2022-12-06 11:32:51+00:00,1600090892140171265,@OMANK39971969 @AlasBanjaran @CNNIndonesia Kalo sudah duda atau janda keknya sih ortu sdh tidak lagi mengurusi kehidupan pribadi anak2 nya ya? jadi risiko diaduin pake KUHP baru ini sama ortunya sih kecil keknya... 😅,p4piKRiS,217,,
,4032,2022-12-06 10:09:11+00:00,1600069837468094464,"Yasonna menghimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK) 

#SAHKUHP
#KUHPBuatanIndonesia
SAH KUHP
KUHP Buatan Indonesia",lapas_cikarang,217,,
,4193,2022-12-06 08:36:49+00:00,1600046590172938242,"“Kita patut berbangga karena berhasil memiliki KUHP sendiri, bukan buatan negara lain. Jika dihitung dari mulai berlakunya KUHP Belanda di Indonesia tahun 1918, sudah 104 tahun sampai saat ini. https://t.co/4rhRAgIvHx",Lapas_Amuntai,217,,
,4432,2022-12-06 04:44:25+00:00,1599988107428130818,"Kalo bangabang mpokmpok ada nyang kaga setuju ama kuhp yang baru, gapapa, emang susah kok bikin kuhp di negara yg multi etnis kayak Indonesia. pasti masi aje ade yang belom sreg di ati kalo baca pasal2nye, lumrah kok.",armerotation,217,,
,158,2022-12-12 08:44:57+00:00,1602222964740886529,@SofiaAnanta2 KUHP ini perlu disyukuri karena sudah sekian tahun aturan warisan kolonial dipakai dan tidak diperbarui. Tugas kita adalah memahami isi butir demi butir pasal KUHP ini lebih ketat dan membawa poin positif,Honkidesuyo11,218,,
,243,2022-12-12 05:36:41+00:00,1602175587027542017,@PartaiSocmed Rezim saat ini sudah yakin Pemenang Pemilu 2024 adalah circle mereka. KUHP disahkan dalam rangka pengamanan Presiden mereka yg akan datang. 2025 kita balik ke masa Orde Baru. Bersuara sudah pasti penjara.,AH_SiregarXIX,218,,
,970,2022-12-10 05:21:10+00:00,1601446906496184321,"@DPR_RI Respect buwangettttttt, walau hukuman untuk koruptor di kurangi jadi 2thn dalam UU KUHP, tapi saya sih respect buwangettttttt, boah sumpah saya respect sama bapak dewan di negeri konoha ini, HIDUP NEGERI KONOHA",RKA_PRTSY2791,218,,
,1425,2022-12-09 06:38:34+00:00,1601103998173732865,@hyang_wisnu @kemkominfo @jokowi @PlateJohnny @Aryprasetyo85 @DS_yantie @Kaki_Langith @ViaDuniamaya @Nusa1945 @ArdiZA14 @Arida_237 @wulandari_erian @zhymme @mulyana59 sosialisasikan terus KUHP. @PlateJohnny @kemkominfo,setengahmalass,218,,
,1856,2022-12-08 14:22:25+00:00,1600858342104403968,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",SekayuLapas,218,,
,2130,2022-12-08 06:50:42+00:00,1600744662201143296,"@1trenggalek Kaum radikal tdk pantas hidup didunia
Raptor Lake
#Powerful13thGen
Cinta
#SemuaPakeBRImo
Jabatan
Sukabumi
Bali Bemocracy Forum
KUHP
Beruntung
Akane
Maroko
Bersama Lawan Radikalisasi dan bersama #BasmiTeror",1Ayank_moe,218,,
,2180,2022-12-08 05:47:29+00:00,1600728751960395776,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",rutanjeneponto,218,,
,2384,2022-12-08 01:13:29+00:00,1600659797728116736,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",ImigrasiPalu,218,,
,2405,2022-12-08 01:01:12+00:00,1600656709088747520,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",lapas_tebo,218,,
,2753,2022-12-07 12:30:08+00:00,1600467694502830080,"Contohnya, RUU KUHP mengatur Tindakan apa yang dapat dijatuhkan bersama pidana pokok dan Tindakan yang dapat dikenakan kepada orang dengan disabilitas mental atau intelektual. #YasonaSahkanRKUHP
https://t.co/9wfId1h3jv",TempoeDoeloee,218,,
,2898,2022-12-07 09:56:26+00:00,1600429016892444672,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",bapas_II_tpi,218,,
,3018,2022-12-07 08:25:07+00:00,1600406035529101312,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",kanimmeulaboh,218,,
,3199,2022-12-07 06:19:20+00:00,1600374380315389954,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",rutanperempuan1,218,,
,3605,2022-12-06 21:26:41+00:00,1600240335099424768,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",JayapuraLpp,218,,
,3769,2022-12-06 13:52:54+00:00,1600126134938570752,"@indobekicot @aeonggora @18fesss iyaaa, thats why KUHP lama memang harus bener² nafsirnya, beda ahli beda pendapat juga. 
cuman rata² pendapat ahli 284 itu perzinahan, dibuku juga. memang harus ditelaah lagi aturannya.",urlovelywaifu,218,,
,3932,2022-12-06 11:27:59+00:00,1600089668208336896,"6| Namun, Yasonna menyakinkan masyakarat bahwa pasal-pasal dimaksud telah melalui kajian berulang secara mendalam

#SahKUHP
#KUHPBuatanIndonesia 
Sah KUHP
KUHP Buatan Indonesia
Kanwil Kemenkumham Kalsel | Lilik Sujandi",Rutan_Barabai,218,,
,3943,2022-12-06 11:19:37+00:00,1600087559534616578,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",Kemenkumham_RI,218,,
,3964,2022-12-06 11:02:45+00:00,1600083317520760838,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",ImigrasiPO,218,,
,4049,2022-12-06 09:47:41+00:00,1600064426907836416,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",BapasWonosari,218,,
,4053,2022-12-06 09:45:27+00:00,1600063865320099840,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",RupbasanJ,218,,
,4060,2022-12-06 09:41:17+00:00,1600062813514633216,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",kumham_aceh,218,,
,4067,2022-12-06 09:40:56+00:00,1600062727996968960,"8| RUU KUHP menjadi titik awal reformasi penyelenggaraan pidana di Indonesia melalui perluasan jenis-jenis pidana yang dapat dijatuhkan kepada pelaku tindak pidana

#SahKUHP
#KUHPBuatanIndonesia https://t.co/Dax4YxzexN",lapassukamara,218,,
,4099,2022-12-06 09:20:14+00:00,1600057517706719233,"6| Namun, Yasonna meyakinkan masyarakat bahwa pasal-pasal dimaksud telah melalui kajian berulang secara mendalam

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia

Kemenkumham Gorontalo, Heni Susila Wardoyo",LapasWanitaGtlo,218,,
,4104,2022-12-06 09:12:00+00:00,1600055445187858432,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",Kemenkumham_SUM,218,,
,4125,2022-12-06 09:05:42+00:00,1600053861896818688,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau
protes terhadap RUU KUHP dapat menyampaikannya melalui
pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",lapasklaten,218,,
,4138,2022-12-06 09:01:06+00:00,1600052701383241729,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",rudenimpusat,218,,
,4198,2022-12-06 08:32:31+00:00,1600045510119018496,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",HumasKumhamRiau,218,,
,4207,2022-12-06 08:25:55+00:00,1600043847844651009,"Contohnya, RUU KUHP mengatur Tindakan apa yang dapat dijatuhkan bersama pidana pokok dan Tindakan yang dapat dikenakan kepada orang dengan disabilitas mental atau intelektual.

Kemenkumham Gorontalo
Heni Susila Wardoyo",LapasSmile,218,,
,4268,2022-12-06 07:53:27+00:00,1600035677768278016,"10.Meskipun demikian, Yasonna mengakui perjalanan penyusunan RUU KUHP tidak selalu mulus. Pemerintah dan DPR sempat dihadapkan dengan pasal-pasal yang dianggap kontroversial, 

Kemenkumham Gorontalo
Heni Susila Wardoyo",humaslapasgtlo,218,,
,15,2022-12-12 23:50:00+00:00,1602450729939390465,"12. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: Sementara RUU KUHP sudah sangat reformatif, progresif, juga responsif dengan situasi di Indonesia.
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",RupbasanMks,219,,
,22,2022-12-12 23:47:01+00:00,1602449979607777282,"2. Kanwil Kemenkumham Sulsel: Pengesahan dilakukan dalam rapat paripurna DPR RI yang beragendakan pengambilan keputusan atas RUU KUHP, Selasa 
(06/12/2022). 
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",RupbasanMks,219,,
,109,2022-12-12 12:24:55+00:00,1602278321576116224,"12. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: Sementara RUU KUHP sudah sangat reformatif, progresif, juga responsif dengan situasi di Indonesia.
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",bapas_watampone,219,,
,324,2022-12-11 23:44:56+00:00,1602087065331859456,"12. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: Sementara RUU KUHP sudah sangat reformatif, progresif, juga responsif dengan situasi di Indonesia.
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",rutanenrekang,219,,
,330,2022-12-11 23:44:50+00:00,1602087039167762432,"2. Kanwil Kemenkumham Sulsel: Pengesahan dilakukan dalam rapat paripurna DPR RI yang beragendakan pengambilan keputusan atas RUU KUHP, Selasa 
(06/12/2022). 
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",rutanenrekang,219,,
,343,2022-12-11 21:03:21+00:00,1602046402175336448,"2. Kanwil Kemenkumham Sulsel: Pengesahan dilakukan dalam rapat paripurna DPR RI yang beragendakan pengambilan keputusan atas RUU KUHP, Selasa 
(06/12/2022). 
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",bapas_watampone,219,,
,368,2022-12-11 16:54:00+00:00,1601983649989419011,"12. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: Sementara RUU KUHP sudah sangat reformatif, progresif, juga responsif dengan situasi di Indonesia.
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",sinjai_rutan,219,,
,374,2022-12-11 16:52:21+00:00,1601983237106335744,"2. Kanwil Kemenkumham Sulsel: Pengesahan dilakukan dalam rapat paripurna DPR RI yang beragendakan pengambilan keputusan atas RUU KUHP, Selasa 
(06/12/2022). 
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",sinjai_rutan,219,,
,462,2022-12-11 10:46:28+00:00,1601891157117919234,"12. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: Sementara RUU KUHP sudah sangat reformatif, progresif, juga responsif dengan situasi di Indonesia.
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",rutan_pinrang,219,,
,468,2022-12-11 10:46:18+00:00,1601891115413966848,"2. Kanwil Kemenkumham Sulsel: Pengesahan dilakukan dalam rapat paripurna DPR RI yang beragendakan pengambilan keputusan atas RUU KUHP, Selasa 
(06/12/2022). 
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",rutan_pinrang,219,,
,492,2022-12-11 10:26:35+00:00,1601886153845579776,"12. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: Sementara RUU KUHP sudah sangat reformatif, progresif, juga responsif dengan situasi di Indonesia.
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",Kumham_Sulsel,219,,
,499,2022-12-11 10:20:57+00:00,1601884736602841088,"2. Kanwil Kemenkumham Sulsel: Pengesahan dilakukan dalam rapat paripurna DPR RI yang beragendakan pengambilan keputusan atas RUU KUHP, Selasa 
(06/12/2022). 
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",Kumham_Sulsel,219,,
,521,2022-12-11 09:30:31+00:00,1601872043133501440,"12. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: Sementara RUU KUHP sudah sangat reformatif, progresif, juga responsif dengan situasi di Indonesia.
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",lapastakalar,219,,
,527,2022-12-11 09:30:24+00:00,1601872013882445824,"2. Kanwil Kemenkumham Sulsel: Pengesahan dilakukan dalam rapat paripurna DPR RI yang beragendakan pengambilan keputusan atas RUU KUHP, Selasa 
(06/12/2022). 
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",lapastakalar,219,,
,623,2022-12-11 03:54:12+00:00,1601787409662107654,"12. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: Sementara RUU KUHP sudah sangat reformatif, progresif, juga responsif dengan situasi di Indonesia.
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",lapas1makassar,219,,
,629,2022-12-11 03:54:03+00:00,1601787371535872000,"2. Kanwil Kemenkumham Sulsel: Pengesahan dilakukan dalam rapat paripurna DPR RI yang beragendakan pengambilan keputusan atas RUU KUHP, Selasa 
(06/12/2022). 
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",lapas1makassar,219,,
,709,2022-12-10 23:22:11+00:00,1601718950773280768,"12. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: Sementara RUU KUHP sudah sangat reformatif, progresif, juga responsif dengan situasi di Indonesia.
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",lpnsungguminasa,219,,
,715,2022-12-10 23:22:01+00:00,1601718911795621888,"2. Kanwil Kemenkumham Sulsel: Pengesahan dilakukan dalam rapat paripurna DPR RI yang beragendakan pengambilan keputusan atas RUU KUHP, Selasa 
(06/12/2022). 
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",lpnsungguminasa,219,,
,817,2022-12-10 14:15:40+00:00,1601581417024327680,"12. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: Sementara RUU KUHP sudah sangat reformatif, progresif, juga responsif dengan situasi di Indonesia.
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",Rutan_Masamba,219,,
,823,2022-12-10 14:15:30+00:00,1601581375282630656,"2. Kanwil Kemenkumham Sulsel: Pengesahan dilakukan dalam rapat paripurna DPR RI yang beragendakan pengambilan keputusan atas RUU KUHP, Selasa 
(06/12/2022). 
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",Rutan_Masamba,219,,
,879,2022-12-10 12:12:29+00:00,1601550417514885120,"12. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: Sementara RUU KUHP sudah sangat reformatif, progresif, juga responsif dengan situasi di Indonesia.
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",rutan_sengkang,219,,
,885,2022-12-10 12:12:18+00:00,1601550372841349121,"2. Kanwil Kemenkumham Sulsel: Pengesahan dilakukan dalam rapat paripurna DPR RI yang beragendakan pengambilan keputusan atas RUU KUHP, Selasa 
(06/12/2022). 
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",rutan_sengkang,219,,
,1257,2022-12-09 11:15:01+00:00,1601173568947380224,"kemudian membawa hukum pidana di Indonesia menuju hukum yang lebih modern serta mencerminkan nilai asli bangsa. KUHP lama dinilai sudah tidak mampu mengikuti perkembangan zaman. 
#KUHPHarapanBaru
https://t.co/hMilpUunt6",TempoeDoeloee,219,,
,1264,2022-12-09 11:10:56+00:00,1601172541136986112,"kemudian membawa hukum pidana di Indonesia menuju hukum yang lebih modern serta mencerminkan nilai asli bangsa. KUHP lama dinilai sudah tidak mampu mengikuti perkembangan zaman. 
#KUHPHarapanBaru
https://t.co/P0sYLvq61F",Anak_Senja90,219,,
,1274,2022-12-09 11:07:24+00:00,1601171651630026752,"kemudian membawa hukum pidana di Indonesia menuju hukum yang lebih modern serta mencerminkan nilai asli bangsa. KUHP lama dinilai sudah tidak mampu mengikuti perkembangan zaman. 
#KUHPHarapanBaru
https://t.co/xSh5nkCDH1",vabinho_28,219,,
,1283,2022-12-09 11:03:29+00:00,1601170664870019072,"kemudian membawa hukum pidana di Indonesia menuju hukum yang lebih modern serta mencerminkan nilai asli bangsa. KUHP lama dinilai sudah tidak mampu mengikuti perkembangan zaman. 
#KUHPHarapanBaru
https://t.co/LnXW2rL3tp",adrvised,219,,
,1644,2022-12-09 01:59:45+00:00,1601033831515320320,"Mayor BF yang sebelumnya dijerat dengan Pasal 285 KUHP tentang Pemerkosaan akan disangkakan dengan Pasal 281 KUHP tentang Asusila. Namun, Andika menegaskan, secara internal TNI, keduanya akan dijatuhi hukuman pemecatan.",catchmeupid,219,,
,1881,2022-12-08 13:47:04+00:00,1600849444630851584,"@MprAldo Padahal kita sudah merencanakan demo besar besaran untuk menolak KUHP yg baru disahkan itu. Sekarang nyali teman2 kok jadi ciut. 
Ya Allah begitu mudahnya rezim ini membungkam suara2 yg berseberangan dengannya.",Doel11158427,219,,
,1977,2022-12-08 10:57:45+00:00,1600806834507423746,Sejumlah pasal di KUHP baru dinilai mengancam kebebasan sipil. Pidana bagi orang yang menghina presiden hingga lembaga negara pun menjadi salah satu sorotan. https://t.co/Il2uQNvgqo #CNNIndonesia https://t.co/AvDYFdi82W,CNNIndonesia,219,,
,2520,2022-12-07 19:10:32+00:00,1600568458709987328,"@leviKiem @DjokoRetnadi @dinagustavsson @jokowi Pasal penghinaan thdp org dalam bentuk apapun juga diatur di undang2 bukan cuma penghinaan ke presiden aja. Coba baca pasal 310 KUHP, dipahami juga sich bukan cuma dibaca.",jeonalkaaa,219,,
,2672,2022-12-07 13:47:02+00:00,1600487046401118208,"@bimaprawira iya juga ya, bisa aja sebenernya kejadian bom bunuh diri dan pengesahan kuhp ini gak ada kaitan sama sekali, cuma kebetulan ada kejadian jadi dibuat seolah itu motor pelaku sambil dikasi tulisan narasi itu.",Badanamu8,219,,
,2924,2022-12-07 09:39:39+00:00,1600424790195834880,"@CNNIndonesia KUHP adalah milik n Hak Bangsa ini untuk menegakan Hukum n Keadilan, termasuk melindungi Bangsa ini, dari pengaruh Asing, Budaya atau kekayaan Alam. Biarkan Asing menggonggong, maju terus penerapan  KUHP .",Dank89375697,219,,
,3451,2022-12-07 02:56:31+00:00,1600323339717087234,@lumpydaisy mmmmm sebenernya fakta dan status quo udah banyak yg membuktikan those repression on free speech and democracy sih...... kuhp yg baru just make it worse bcs we all know law enforcement doesnt work that way😅,pramdzzr,219,,
,3960,2022-12-06 11:05:52+00:00,1600084101981433857,"Akankah ada PO kedua? Hehehe tidak ada tentunya. Kalau pun ada, hanya akan novel + tanda tangan saja. Gada merch gratis.

Nah, jgn tanya sy soal UU KUHP di Indonesia. Biar para ahli saja yg berdebat pro-kontra soal itu.",JS_Khairen,219,,
,4042,2022-12-06 09:50:43+00:00,1600065190372212736,"7| Yasonna mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui pengajuan gugatan ke Mahkamah Konstitusi (MK)

#SahKUHP
#KUHPBuatanIndonesia

Sah KUHP
KUHP Buatan Indonesia",LapasKalabahi,219,,
,4192,2022-12-06 08:37:53+00:00,1600046860109983744,"Hal ini menjadi salah satu urgensi pengesahan RUU KUHP. 

“Produk Belanda tidak relevan lagi dengan Indonesia. Sementara RUU KUHP sudah sangat reformatif, progresif, juga responsif dengan situasi di Indonesia,” katanya.",Lapas_Amuntai,219,,
,408,2022-12-11 15:12:28+00:00,1601958099182440450,"Bobby menambahkan pasal-pasal di KUHP terbaru seperti kesusilaaan, penghinaan dan lain-lain merupakan perkembangan dari kasus-kasus yang berulang di masyarakat dan sudah tidak sesuai dengan hukum zaman penjajahan dahulu.",fraksigolkar,220,,
,920,2022-12-10 09:43:55+00:00,1601513027907440640,"Emang di kuhp itu masih ada pasal yg kontrovesial yg hrsnya diperbaiki tapi bukan berarti dengan disahkannya kuhp itu menjadi suatu akhir, mengingat kita sendiri sebagai rakyat masih bisa mengajukan judicial review di mk",urdeathqueen,220,,
,1585,2022-12-09 02:55:25+00:00,1601047839852797953,@teaicelessice @Lubis_MSyarif @rakkaustarina1 @calvindws @gegerriy Untuk perselingkuhan dari dulu udah ada pasal 284 KUHP yang sering dipakai untuk ngegrebek suami/istri ngamar di hotel. Udah sering dipakai efektif juga.,rrraaawrrr___,220,,
